"","Length","EffectiveLength","Overdispersion","logFC","logCPM","F","PValue","FDR"
"ENST00000449141.2",795,616.721399842435,1.55604820779816,-0.513296507614892,6.11347982214142,130.015364450073,1.82249929931039e-05,0.000569115094783259
"ENST00000381031.8",2566,2387.69388008956,1.04524010580238,-0.0600706690419993,5.59256697057596,1.13672661302031,0.325173628567886,0.535810092655104
"ENST00000381482.8",6469,6290.69388008956,1.00484855346086,0.0148264336873883,5.40524787681828,0.0570719152491073,0.818705810426135,0.904696584382088
"ENST00000585159.5",2406,2227.69388008956,4.73637846927649,8.98419758623547,0.880184654594003,21.5613991833405,0.00900670907192344,0.0458566920092048
"ENST00000359003.7",7083,6904.69388008956,1.17902874724965,-0.655736246050969,5.42308110329927,68.2269293590146,0.000125915278408955,0.00208436998181888
"ENST00000261965.8",3879,3700.69388008956,3.50437133557066,-0.321163298823694,3.88708028548594,9.97273979364127,0.0181667682151106,0.0760103773701366
"ENST00000375669.7",2723,2544.69388008956,13.3954167074104,-0.351403768695673,1.20631225764578,0.151842801046091,0.710079904889401,0.836946274751018
"ENST00000464139.5",2461,2282.69388008956,1.89565103452998,-1.19162410890492,1.08075065538879,11.3700280756537,0.0140607891332001,0.0632608455670512
"ENST00000644935.1",10085,9906.69388008956,1.20743852162558,-1.23881226616622,4.6290626914858,172.84645154093,7.62441908446865e-06,0.000326632737661687
"ENST00000403663.6",2324,2145.69388008956,1.28992311567576,-1.75938749613818,6.21031741253336,917.916155362132,4.10904462015001e-08,2.27321479596966e-05
"ENST00000407319.7",2115,1936.69388008956,2.13910445892925,-0.994529794904881,2.46728250214419,30.9722718816406,0.00118284558609546,0.010633565791564
"ENST00000428075.5",931,752.69388008956,6.20686218550182,-0.94289529563771,-0.246727922866692,2.57789853507631,0.153530455377425,0.334379258124801
"ENST00000417954.5",3572,3393.69388008956,1.28813226624473,2.18858554075252,0.337881567742926,26.6467446058058,0.00107864434549006,0.00995678266808108
"ENST00000311124.9",4991,4812.69388008956,2.67468693379457,-0.471127692471068,3.92610324590894,17.4259437686871,0.00515936712970217,0.0306179844324042
"ENST00000380010.8",1884,1705.69388008956,7.88087959486568,-0.558933822105675,0.38545488716249,0.511675829657816,0.501201929763525,0.690419910071728
"ENST00000485649.3",1896,1717.69388008956,5.84844645620737,-0.829451330494582,1.10537894879025,4.06170338701946,0.0884552457437946,0.231271837156496
"ENST00000427839.5",648,469.787509330679,4.38862987697333,-1.9267261276871,-0.500049696997033,2.60566337804306,0.14277791546754,0.319905445862587
"ENST00000397860.7",4844,4665.69388008956,6.1992685034307,0.360033484632324,0.560504556965333,0.246441687965144,0.637192217120676,0.789156896939407
"ENST00000359759.8",6586,6407.69388008956,6.65846546533816,0.965625161820965,-0.502215260697334,1.48667760481145,0.260199858630284,0.466878187918701
"ENST00000342220.9",3386,3207.69388008956,5.78220334857697,1.21239066377198,3.96426814788745,58.0310372153002,0.000213047406342184,0.00304137219675043
"ENST00000476791.1",2480,2301.69388008956,1.13084210090374,-0.0860125243291416,-0.0249889902803984,0.0357251661137961,0.855910443040415,0.926324957284526
"ENST00000399002.7",6191,6012.69388008956,1,-1.71075440141453,-0.38422492143291,10.9134046968164,0.0108089016694448,0.0523120955513006
"ENST00000360612.5",2102,1923.69388008956,1.0218986847119,0.777528612436759,4.95522726717724,55.0013462020436,0.000248188688138063,0.00341362286806468
"ENST00000338244.6",6953,6774.69388008956,1.41329057714713,0.974447283562568,5.60097269261296,223.556627634683,3.44236518396052e-06,0.000194276859267576
"ENST00000413817.8",4891,4712.69388008956,1.95172605866471,0.660605490346969,0.967299727962758,3.95836095016156,0.091789321548387,0.237069105572898
"ENST00000495607.5",2450,2271.69388008956,2.81947364745146,0.868111521141632,0.142817514965954,2.21043970563271,0.183785782963777,0.375592863610609
"ENST00000282003.7",3507,3328.69388008956,1.08979243332869,-0.0925068937363485,3.74701142943156,0.506907433107983,0.501780441013531,0.69079340000171
"ENST00000380680.5",4317,4138.69388008956,1,-0.466672800603079,6.07651463459637,84.9326265941967,6.58309431708966e-05,0.0013431236098061
"ENST00000216264.13",4442,4263.69388008956,1.24474680328629,0.385211671880437,6.75848074264181,62.1040876131694,0.000165784870968731,0.00253911134452066
"ENST00000443629.5",1760,1581.69388008956,25.09561348549,1.0861206134503,0.141990458474633,0.448383664788806,0.526131225286713,0.708872418827122
"ENST00000337743.9",2342,2163.69388008956,2.53988238022956,-0.317832328149855,1.69117119979936,2.18982477110305,0.186912008355096,0.379569580191591
"ENST00000359139.7",4035,3856.69388008956,22.8442230670208,0.18995041273638,0.232255926290062,0.0305419136130018,0.866948272822449,0.932284810364901
"ENST00000395741.7",3304,3125.69388008956,16.6372574032709,0.626360015516259,2.47039270826309,0.707590566644397,0.431851724591954,0.633249132534442
"ENST00000395744.7",3293,3114.69388008956,5.64837404710639,0.128190139824027,5.37693941461091,0.611625389725919,0.463285828696068,0.660146949557985
"ENST00000216061.9",3415,3236.69388008956,7.98782976773287,-0.589312310011796,1.89257359914824,2.1794337668955,0.189424448617578,0.382804664229324
"ENST00000401672.7",2199,2020.69388008956,8.30515513989258,0.507441475190356,3.36782040526202,4.8359835081232,0.0692247205068687,0.196207040471319
"ENST00000427222.2",1811,1632.69388008956,8.65902631744619,0.872302224294405,0.484920230589383,1.76695922314347,0.231185634257464,0.432739999878653
"ENST00000470046.1",1211,1032.69388008956,1.44722729693116,-0.114683427428951,-0.544199985015172,0.0160681616232624,0.90274974262472,0.950943082199255
"ENST00000612753.5",4094,3915.69388008956,9.50503734729058,-0.656070246629299,3.97775951369484,8.4243514284112,0.0265695754434856,0.0996789227416868
"ENST00000383233.8",2994,2815.69388008956,16.8652948416788,0.0723690347559579,2.2028410770857,0.0385997539375006,0.85060161004726,0.923695837824494
"ENST00000477053.5",2859,2680.69388008956,8.95440332995153,-1.52672368818233,-0.264145855486601,1.57398129858998,0.248389146007799,0.45325430719369
"ENST00000473688.5",2941,2762.69388008956,19.99527350744,0.617884871736159,1.65485307598664,0.547004142548271,0.48703356145393,0.679106977076643
"ENST00000237536.9",14218,14039.6938800896,1.2291571707564,-0.105104457826025,6.55092164180183,2.80501978447128,0.1426568593548,0.319757729319126
"ENST00000649266.1",1422,1243.69388008956,6.27520870400982,0.728644181323016,5.80299269706255,76.9061242158398,9.89000180198629e-05,0.00176355300735698
"ENST00000378549.5",805,626.721399842435,1.8158319632463,0.807936189305323,5.56661342984939,236.47981864303,2.89171629483425e-06,0.0001725442062421
"ENST00000650479.1",908,729.69388008956,7.4404277818064,1.13422913193673,3.34632589693635,42.520338877063,0.000492260195710609,0.00562004372738551
"ENST00000647800.2",10089,9910.69388008956,1.16038375724827,0.807287216604129,3.13235663488169,30.3007165979165,0.00125091919493173,0.0110890089107984
"ENST00000649452.1",1961,1782.69388008956,5.41522334515897,0.550157805533352,4.70854811363946,10.3406681297998,0.0176825620740058,0.074475233827016
"ENST00000648898.1",1098,919.69388008956,4.93120110720968,0.831818110536413,6.11550903114196,173.728822296417,7.50069005416884e-06,0.000323185982709
"ENST00000420995.6",2607,2428.69388008956,4.58416187137558,0.532662995797256,0.824479592098536,1.02204265819087,0.350174382642349,0.560176505090186
"ENST00000378182.4",7255,7076.69388008956,1.3212076646885,0.511556542130924,3.76258742491566,13.3584549973405,0.00962831335027854,0.0481480135631438
"ENST00000457662.2",1489,1310.69388008956,1.56300548966428,0.00740004788812409,3.1152423368503,0.00262274506901454,0.960729039190497,0.979884578927173
"ENST00000252011.8",3314,3135.69388008956,4.43873994850154,-0.0921137864550558,2.56301115441262,0.113705072074628,0.746941080244557,0.859844754202452
"ENST00000652169.1",3376,3197.69388008956,7.66668875964357,0.0179713097239508,-0.332087998037529,0.000416407753004002,0.984316774876986,0.991708501000801
"ENST00000284984.8",5183,5004.69388008956,4.2316312829933,0.929242782649204,8.34839526728353,278.577776269091,2.4096329712463e-06,0.000155987021979009
"ENST00000517777.6",4180,4001.69388008956,5.42384650694261,-0.323059423956236,0.182953161128474,0.211100355401889,0.661835820568083,0.805724097901518
"ENST00000676955.1",4975,4796.69388008956,35.0544853739668,0.701420363772052,2.75432138996067,3.75360622569824,0.0997850537121279,0.251036831455994
"ENST00000464589.1",4718,4539.69388008956,4.77738806730898,1.29170563826402,1.89368592862334,15.3853210025345,0.00704642331194979,0.0383600600703806
"ENST00000451462.6",3541,3362.69388008956,68.0795379532244,1.23291141991614,3.0701832769829,2.70212504917845,0.150275545528571,0.330198527159113
"ENST00000679152.1",3502,3323.69388008956,7.41989527679965,0.855004395202921,7.67422675746437,110.586788373738,3.75858597130054e-05,0.000915856421750672
"ENST00000679316.1",5814,5635.69388008956,13.5128327514861,1.15289508407123,3.26373825372185,14.6783982804953,0.00829839184564158,0.0432696342791535
"ENST00000543127.5",535,356.963904908103,7.39474473626455,1.57285850208012,-0.335467734202631,3.57141870880323,0.0965969674461555,0.245385867813474
"ENST00000358232.11",8432,8253.69388008956,1.58362103359373,0.401995205719395,4.97047202466559,22.8904376558623,0.00261070247201977,0.0187661515036378
"ENST00000351393.10",2453,2274.69388008956,22.5588843043168,0.0282802331084101,4.48598587894689,0.160039052426031,0.702226424051934,0.831768563337683
"ENST00000442325.6",2722,2543.69388008956,14.0561936159189,-0.441175804331963,3.21334854286127,6.82491477384146,0.0379555802082039,0.128170874507146
"ENST00000423854.6",2385,2206.69388008956,59.1554140220083,1.74801623499192,2.92740751726447,9.53050153445148,0.020917735471533,0.0842254150610896
"ENST00000539560.5",2542,2363.69388008956,35.1413976466676,-0.631729344054206,3.11016607125328,1.00038024129093,0.355041162201639,0.564776340767399
"ENST00000542824.5",2288,2109.69388008956,12.4380799044147,-0.530762075937419,1.16228221251114,0.413465080844146,0.543790842621195,0.721902279623711
"ENST00000543439.5",551,372.903472020575,4.73915377938022,0.27653356565985,1.50464339551232,1.09507745954517,0.333757155698481,0.544190659826243
"ENST00000541294.1",883,704.69388008956,1.24460023066089,0.936722729821469,-0.379734504490179,6.34541923665469,0.0384821266222313,0.1295000432614
"ENST00000341255.4",5419,5240.69388008956,1,0.0245737187639732,6.0942545561596,0.330924763648323,0.584898504374401,0.752284740888177
"ENST00000290130.4",1546,1367.69388008956,1.08731474276203,-0.939137602157298,2.8046382122118,40.9447363058089,0.000547932227799631,0.00608812076864103
"ENST00000341197.9",2491,2312.69388008956,4.10527509887703,0.364065299361092,4.49225450658693,4.99331630174922,0.06587917604205,0.189797592749151
"ENST00000423191.6",1709,1530.69388008956,12.4353311390327,0.310648372398827,2.09896378678959,0.344536547510112,0.578212903059693,0.748074211774105
"ENST00000358131.5",2605,2426.69388008956,5.00459772905615,0.687179742495175,0.176825389764418,1.38918850311763,0.280939173274608,0.488902303016054
"ENST00000413823.1",1271,1092.69388008956,5.48441320679899,-0.520892851007494,1.43211311343394,1.24726660417951,0.306190786027807,0.515913341330779
"ENST00000318801.8",1361,1182.69388008956,3.27918402312393,-0.0168995689990515,2.56185913771712,0.00846947477502123,0.929510491979291,0.964995041278131
"ENST00000328933.10",4383,4204.69388008956,1.10811220369095,-0.0740402663755435,3.04610755072612,0.32491720143197,0.588252231935766,0.754957039269768
"ENST00000415332.1",928,749.69388008956,5.17371546883852,0.265733166329061,1.39136383456342,0.967604197159009,0.361517947940931,0.570917892508959
"ENST00000406293.7",564,385.871624704467,3.01535817491354,-0.104274152334112,1.17371083775427,0.104642557534891,0.756832879155556,0.866534778165456
"ENST00000330317.6",1471,1292.69388008956,2.81567038490776,-0.589685301172307,1.81681172191373,2.70286508279951,0.148916006001586,0.328262006054609
"ENST00000398208.3",2106,1927.69388008956,2.69989402778066,-0.106207782250967,3.21796547675702,0.535151563724497,0.490549827903356,0.681697833473214
"ENST00000255476.3",2306,2127.69388008956,1,-0.797662807081256,1.23556005677286,8.26131351741569,0.026864817170031,0.100445537787422
"ENST00000379705.8",7979,7800.69388008956,1.88574637275321,0.492235352599197,0.853839372593516,1.51202223292291,0.263108090537825,0.470026177846056
"ENST00000625583.2",3009,2830.69388008956,8.95918182524031,3.40269229154059,0.049017273242241,21.8345052659454,0.00093989587215906,0.00901684305872825
"ENST00000358477.6",2955,2776.69388008956,10.6566762676625,-0.615746674185795,0.349417814400374,0.702253108400217,0.433953316133321,0.635050522492742
"ENST00000338947.9",2912,2733.69388008956,5.27237064559582,1.21224563662791,0.415554408089611,5.78337193424726,0.0498631845175207,0.155427042391112
"ENST00000331163.11",3728,3549.69388008956,1.12163933211682,4.34596593098759,1.16537758956019,147.201139687502,3.80572761213174e-07,6.04746312153316e-05
"ENST00000327979.8",4391,4212.69388008956,6.51422388232485,1.91836052197226,2.62788687841917,28.1867600983904,0.00171726396335602,0.0139305422632054
"ENST00000482129.1",811,632.721399842435,1.19891136333475,3.30402157137569,0.102054514381801,37.846389277436,0.000120929829452865,0.00203110441814555
"ENST00000462493.1",2698,2519.69388008956,3.32322132280048,2.35555062029727,0.831293016568605,14.0207352496196,0.00767675450482474,0.0409094690932101
"ENST00000045083.6",4279,4100.69388008956,6.81053866271133,4.71594807141491,4.43675963434066,325.352234798462,1.67551833584227e-06,0.000129451124392117
"ENST00000619850.2",2370,2191.69388008956,1.25772192958006,-2.85662416388723,3.65232236515971,366.881028210442,7.4960184438872e-07,8.37124273196098e-05
"ENST00000359271.4",4227,4048.69388008956,1,-0.225696762723984,5.85503494560215,23.3553407145429,0.00247898907835988,0.0181216932447609
"ENST00000460259.1",2029,1850.69388008956,2.05008060771807,-0.25668191788813,3.92371157103295,2.81083045258728,0.142224111930497,0.319075031526859
"ENST00000340344.4",4676,4497.69388008956,2.20629246194691,0.171207939913976,3.7381406265561,2.29056777488389,0.178220488793617,0.368046376484205
"ENST00000354250.7",5725,5546.69388008956,5.66053434171766,-0.295187941846698,3.11356054857266,2.0816912789098,0.1965217757665,0.39167518206661
"ENST00000460740.1",811,632.721399842435,2.96681670936125,-0.133971222242587,2.27304602940304,0.222490390143175,0.652934672906551,0.799941372146092
"ENST00000215941.9",2087,1908.69388008956,1.24918954573254,0.229807810938037,4.27418634358822,6.60822132955605,0.0402072966997275,0.133649519502373
"ENST00000609706.1",1140,961.69388008956,1.14501258753838,-0.387648027914696,0.150192178772697,1.00232862208561,0.353543874647793,0.563400405500487
"ENST00000354828.7",5120,4941.69388008956,10.4598968433053,0.136243714788354,3.72606313286432,0.274542927280534,0.618688759128916,0.776828673892099
"ENST00000400075.4",5226,5047.69388008956,4.98766407659221,0.809133587150982,5.02144136601412,36.8452994220355,0.000835735916452539,0.00826896934249387
"ENST00000372004.7",7939,7760.69388008956,73.0746048148139,1.25619348746203,4.22163539047745,1.73854100015734,0.234419544173962,0.436816957500807
"ENST00000371998.8",7961,7782.69388008956,16.580877325658,0.873911137503926,6.08502718327924,12.0565090089971,0.0128034758122675,0.0591969440733025
"ENST00000371997.3",6750,6571.69388008956,28.7193249364113,-0.0143996610495476,2.34492373533763,0.00102035024661478,0.975532872661726,0.987521258654181
"ENST00000337554.8",836,657.721399842435,1.2069788546311,-0.291703902718634,6.58777350062854,30.2543742860671,0.00125368364701786,0.0111003394401339
"ENST00000583777.5",636,457.806535893501,6.22266971968926,0.15664138082526,1.59905356407911,0.21126145586594,0.661169827222642,0.805340757500171
"ENST00000428336.5",672,493.787509330679,7.03024816531121,0.79226919265665,0.453455926007353,6.03053970469986,0.047324325782672,0.150049555129648
"ENST00000381176.5",6853,6674.69388008956,1.07828389182258,-0.21704584383939,2.94798856270756,2.64891484713866,0.152012771454908,0.332625826537716
"ENST00000544604.7",6872,6693.69388008956,1.37577425926027,-0.52400439035761,2.67887538338512,5.8359452060081,0.0499258124852096,0.155557334395406
"ENST00000406323.3",2878,2699.69388008956,10.0000623484756,-0.49204019791886,-0.650819956349931,0.155069488178411,0.705217730399281,0.833615017988398
"ENST00000357637.10",4723,4544.69388008956,29.9506493215147,-1.7543182379934,1.93319775567893,9.41569038996547,0.0216256940779132,0.0861148037924199
"ENST00000640540.1",4720,4541.69388008956,15.6201781295984,-0.427419485482815,0.307190001915178,0.0942354142482364,0.769176701267091,0.874273970152563
"ENST00000639342.1",4305,4126.69388008956,8.4201923715399,-0.695615323010907,-0.850385501771787,0.269788134475202,0.617920124060526,0.776298742387714
"ENST00000400334.7",4456,4277.69388008956,17.629706119468,0.202478290018583,2.6616572388015,0.191510114409808,0.676662996039811,0.815133865722073
"ENST00000640593.1",3184,3005.69388008956,20.8711901916949,2.59397650576041,0.0252990565577802,3.36638591991906,0.100876362506436,0.252817152140711
"ENST00000587942.1",2177,1998.69388008956,3.15329635032193,-0.231292998403806,0.244533634379514,0.18716457839188,0.679814613360666,0.817077098722583
"ENST00000638183.1",4046,3867.69388008956,2.10472461124985,-0.0473439188406634,3.77908851941423,0.192143367774393,0.675654381308411,0.814499264670467
"ENST00000589339.6",2177,1998.69388008956,7.60057489960502,-1.00214202306356,-0.161553085510682,8.20139239725584,0.0250753009412694,0.0956547874928265
"ENST00000630077.3",6920,6741.69388008956,3.36808467005891,0.162000040474132,4.37684274159943,2.68552137510991,0.149621602816007,0.329279035595731
"ENST00000433931.7",7075,6896.69388008956,13.9651429207099,1.34840720759819,-0.142960901604106,1.07114639814242,0.335136456782649,0.545506711401646
"ENST00000382491.7",6958,6779.69388008956,21.1894458599147,-0.647223179296048,1.2746548909235,0.442049937180062,0.530604627367782,0.711826444830452
"ENST00000251127.11",6971,6792.69388008956,25.1673809715334,-1.00891696920483,3.40479749292038,10.5003412156157,0.0171414360286732,0.0728692718920038
"ENST00000675332.1",6958,6779.69388008956,30.4124821264961,-2.39731697796888,1.04504874509834,12.8246979722133,0.0105965639650578,0.0515405001452517
"ENST00000675802.1",5333,5154.69388008956,1.78063756505971,-0.496742344070546,-0.112849482681792,1.21447113892555,0.309589570024652,0.519844880183793
"ENST00000376200.6",1130,951.69388008956,1.85014623719553,-0.947984689444967,-0.0965732558616136,3.87248566837658,0.0916639644187015,0.236890243732027
"ENST00000216038.6",2019,1840.69388008956,1,-0.570922319695542,6.40586725466565,101.862311499237,3.81741691130325e-05,0.000925161001689616
"ENST00000371941.4",6752,6573.69388008956,1.79252001835426,0.108074223543643,2.16477000931065,0.168792306324532,0.694709466492207,0.826635538856867
"ENST00000397492.1",1879,1700.69388008956,6.49290799108883,-1.11924842656863,1.33884778649501,9.446281770814,0.0206101356222632,0.0832843863448487
"ENST00000248975.6",1751,1572.69388008956,1.39186090570725,-1.00121337435011,6.5145632978457,757.161266941706,7.54283605284264e-08,2.72201516117894e-05
"ENST00000471374.1",1735,1556.69388008956,8.3184635927168,-0.495103357284773,-0.146549299518842,0.335512779936061,0.582599282930457,0.750801117778577
"ENST00000420430.1",502,324.047433290451,10.2523283433669,-1.270455566726,0.775231223085535,7.68153196423675,0.030823998029089,0.11081949419781
"ENST00000215906.6",3370,3191.69388008956,1.20424447834443,-0.129600423209344,1.31134293075764,0.202669517070143,0.6676550502406,0.809411856622339
"ENST00000215917.11",4020,3841.69388008956,1.53062545583171,-0.172513107423179,3.68086376457712,3.14419039849108,0.123819387327442,0.290648600717763
"ENST00000477945.1",607,428.806535893501,1.64720711408383,0.0751424634726805,1.71409818687252,0.10786352692563,0.753186912552253,0.864480783217535
"ENST00000471799.1",668,489.787509330679,3.50501556982727,-0.475815617092865,-0.528661465602969,0.550261201367481,0.481463513854727,0.674893647551081
"ENST00000619735.4",3402,3223.69388008956,35.4008637554271,1.03957019400694,0.854524717829937,0.87447455679342,0.385410995154686,0.592881980908912
"ENST00000407690.6",3539,3360.69388008956,14.6177144654618,0.0914125406749846,3.75684740136512,0.248467930143883,0.63538288781852,0.788134288058867
"ENST00000407431.5",2974,2795.69388008956,56.7010179739777,-1.94017789491567,1.34575285750829,1.80823065047164,0.226625050802348,0.427382918278279
"ENST00000407148.5",2789,2610.69388008956,30.1666839542225,-0.534991245811819,3.25655784096549,2.52177661548022,0.162320945877733,0.346617293577655
"ENST00000405938.5",2896,2717.69388008956,34.9651479797147,-1.25014131898998,2.44312393166943,5.39969346270108,0.0582957640552926,0.173828286071448
"ENST00000479489.5",749,570.721399842435,6.91791431332701,-1.03479633323753,-0.72079998259794,0.928074162095342,0.364789446391076,0.573966990246858
"ENST00000244043.5",5570,5391.69388008956,1.26232296394134,-1.39523467480396,0.951649522126498,15.8589012697504,0.00661867204394374,0.0367156861798914
"ENST00000376021.8",1038,859.69388008956,2.37436703573979,-0.163783557657207,1.66674119770203,0.377501328665167,0.560379507157576,0.734377541307312
"ENST00000376029.3",959,780.69388008956,4.94550495904451,-0.608697846179363,0.499701441348521,1.06899412417126,0.340381066611435,0.550146653775474
"ENST00000285667.4",3945,3766.69388008956,1,0.0744960050082552,6.42128136272272,1.88978183167449,0.215740552757674,0.415076635164833
"ENST00000331573.8",1754,1575.69388008956,6.52262551517808,0.70792416180369,0.389765930406673,0.928976374320076,0.37171654889701,0.579938384256803
"ENST00000481921.5",716,537.721399842435,2.05487707394039,-0.218443737829441,2.02668064409306,0.888337970769126,0.380441260439362,0.587901004260578
"ENST00000411828.5",959,780.69388008956,8.80833911838966,-0.11767646204976,2.0470644044726,0.0568066281969977,0.819394350839645,0.905116973290491
"ENST00000431628.1",760,581.721399842435,5.04531616968457,-0.141441560794558,2.52791408867001,0.311691467471304,0.595774964322377,0.760541034277698
"ENST00000380900.2",907,728.69388008956,1.89104106124185,-0.454032815714845,2.93326093011208,7.04659035727509,0.0358191627744624,0.123225950837814
"ENST00000338821.6",7862,7683.69388008956,1.07079863839623,0.59054517110137,6.80787205582414,122.187209879949,2.2012894375857e-05,0.000646832662214118
"ENST00000257336.6",3789,3610.69388008956,2.07053405049535,-0.0165237262193723,4.31327582061095,0.037515902877825,0.85246389586313,0.924349650165642
"ENST00000652006.1",2587,2408.69388008956,10.9174768665258,0.297457786040001,-0.342727011000984,0.0662536586786582,0.80467448806532,0.896347531189596
"ENST00000651855.1",2988,2809.69388008956,9.5640056685435,-0.0121355450936946,0.865358640052879,0.00137771016839167,0.971550523891348,0.985376689976934
"ENST00000652643.1",3002,2823.69388008956,1.58802741781295,0.569033375322883,-0.556707989495715,1.16467784758469,0.314183701021676,0.524724603126321
"ENST00000651228.1",2896,2717.69388008956,4.88706715348292,0.169810525926811,0.403654883763775,0.0924941728169127,0.771028135321054,0.875384270487516
"ENST00000652084.1",1962,1783.69388008956,12.0521851726154,-2.16689551414328,0.364232023460227,2.97376259935031,0.129713695719398,0.299726727111944
"ENST00000608763.1",2646,2467.69388008956,1.04383080171607,-1.98940578938564,1.92695629633399,46.6661417820661,0.000395109915480651,0.00476847074585194
"ENST00000480426.5",2507,2328.69388008956,2.61314685387168,-1.89938161989904,2.60201920320951,28.2663857342274,0.00169747482578603,0.0138225594072865
"ENST00000327773.7",2508,2329.69388008956,1.10682185386371,-1.27199759707618,9.0288492751653,360.00268865384,1.11195553630079e-06,0.00010380799903578
"ENST00000610073.1",2169,1990.69388008956,9.00513338562135,-1.73169264642946,2.38244571815621,43.9331955746881,0.000455543569554162,0.00530217218059521
"ENST00000337843.7",2893,2714.69388008956,1.30346258638823,0.834812430204665,3.45394882564996,30.1329798529292,0.00126891845077346,0.0111886408697363
"ENST00000397110.6",1647,1468.69388008956,4.22433624915389,0.636679280394074,0.345927780236392,1.16187082224919,0.321176904037015,0.531977119589219
"ENST00000470655.5",5003,4824.69388008956,1.32059543965072,0.564460305744309,0.299710128062527,1.50166055195429,0.264092155917834,0.471276874630005
"ENST00000375114.7",6430,6251.69388008956,13.4335088484134,-0.0428359049714222,1.31960011503436,0.00177621749210482,0.967733861197721,0.983581438774549
"ENST00000448364.5",1204,1025.69388008956,3.07827006491644,-0.309851405422211,4.04672268668141,9.05550167475082,0.0221219367385721,0.0874861977929712
"ENST00000246194.8",6213,6034.69388008956,2.01111386406371,-0.144336028777619,5.78172332323254,6.33822536543147,0.0432810871249088,0.140813057955425
"ENST00000413297.5",766,587.721399842435,10.7120771497312,0.041529444560533,-0.412669521242315,0.00120081980558307,0.973361777836816,0.986526918025141
"ENST00000333552.9",786,607.721399842435,2.08922759204712,-0.119771448798103,4.55237363508363,2.58457107977458,0.156284008156743,0.338353594043474
"ENST00000442805.1",871,692.69388008956,1.77459817948414,-0.160168709144085,5.03084342957174,3.74155142707708,0.0985464119901107,0.248744621623886
"ENST00000481580.1",773,594.721399842435,4.38075570445516,1.06331807720192,-0.429603893892392,1.06212956032803,0.334975085528551,0.545309337884604
"ENST00000333229.6",10141,9962.69388008956,4.85203232014743,1.57227429390645,2.59042202111881,29.27117005922,0.00143236673060699,0.0122679253756173
"ENST00000342449.8",17728,17549.6938800896,1.87663640619688,1.38821286017123,4.97670006531242,243.608196159568,2.63827895486296e-06,0.000163067473443261
"ENST00000446924.5",4990,4811.69388008956,24.7095219521886,-0.213242063492067,-0.148043074459579,0.0598996167408656,0.814362229767649,0.902294181537883
"ENST00000380800.7",7605,7426.69388008956,12.4432463033778,-0.62459465747194,2.61233383361909,2.12109950964813,0.19452759471825,0.389475055114676
"ENST00000341322.4",2495,2316.69388008956,1.1578977469499,-0.170739965864191,2.56478744698757,0.747972239260817,0.418597854484493,0.622396590925231
"ENST00000258662.3",1938,1759.69388008956,1.07140614725892,-0.604988438885511,4.12664604744098,48.3801266322063,0.000340965758867138,0.00428704170050374
"ENST00000258648.7",2254,2075.69388008956,1.36456034047795,-0.264759144706793,3.82833993493016,4.70054112725014,0.0707448824809136,0.199162663401566
"ENST00000378586.5",931,752.69388008956,2.2344619362584,0.338872293884938,2.90388039078415,3.76720139476248,0.0976517780248514,0.247126776137777
"ENST00000262848.6",6102,5923.69388008956,1.13508775037323,1.08859138540577,4.7881967995073,135.693685546873,1.60060594584423e-05,0.00052087692838944
"ENST00000496648.1",463,285.421240703037,1.00525304704769,0.691413379133851,0.289607970888764,2.5881029233838,0.155903338726523,0.337806900617679
"ENST00000425240.1",669,490.787509330679,3.35492856667625,0.455418349137396,0.114735024786974,1.62838781239183,0.246296550621436,0.450929783108448
"ENST00000449987.6",3662,3483.69388008956,1.14126064474601,0.328053046911084,3.03005689224864,4.56210922007176,0.0740568255059108,0.205001260671199
"ENST00000267229.11",3624,3445.69388008956,2.94173950633495,-0.0455064517578966,4.39633270228963,0.315575548737835,0.593529890049944,0.75881501207131
"ENST00000438737.3",5258,5079.69388008956,10.371924761846,-0.530367228579234,2.96933137048562,6.54177457691427,0.040953055634759,0.13541219424129
"ENST00000438724.5",5152,4973.69388008956,15.6881813143172,-0.526818915000779,2.34763450987897,1.68765725091165,0.240661579106972,0.44405361201361
"ENST00000622611.4",5230,5051.69388008956,7.16664467778084,0.441427885553518,1.33280309437225,1.51227471589096,0.262770257479052,0.469648382245383
"ENST00000337343.9",17497,17318.6938800896,42.6672971892835,-0.142501841827701,1.92041664575816,0.0352824987264564,0.857081862777618,0.926967699557508
"ENST00000261491.9",17261,17082.6938800896,14.1450668405814,0.785516098221946,3.67663017411707,12.4086648766436,0.0120371741208777,0.0566296912893073
"ENST00000379274.6",4202,4023.69388008956,6.74151496371526,-0.438139910907793,0.502873593083733,0.825382912636938,0.397437989994767,0.604247600246167
"ENST00000381401.11",1451,1272.69388008956,1,0.132042786578307,7.72808862450336,17.8771967386358,0.00484661656510347,0.0293145478056484
"ENST00000437398.5",6674,6495.69388008956,11.9418763579026,0.651973175602133,6.04277591437853,25.8089934637738,0.00212172968951589,0.0161860451339627
"ENST00000421374.5",2565,2386.69388008956,31.852511338258,-0.628359233696058,1.23877039876027,0.165832143802651,0.697841347132667,0.828853069507049
"ENST00000314328.14",6763,6584.69388008956,61.1421387319787,0.998991098554622,2.41620237520159,0.549996192461662,0.485791751962997,0.678282987387483
"ENST00000651059.1",6282,6103.69388008956,15.0459819233016,-0.157834273514872,4.9163167333537,0.751268150846139,0.418683334845736,0.62246172714151
