"","logFC","logCPM","F","PValue","FDR"
"ENST00000523920.1",-0.685588465956969,2.47059107387908,4.97196066911162,0.0648784505110341,0.185604071082788
"ENST00000519322.1",0.262513726689788,1.72386837724984,0.764208043552638,0.413963124049425,0.615963180369572
"ENST00000331173.6",0.0257832347414473,4.81482069083806,0.131822794028008,0.728325608500903,0.847843461827172
"ENST00000451457.6",-1.25323856062111,0.0980199322304718,2.84567521110794,0.138209688044287,0.310293897795912
"ENST00000394156.7",-0.761860797639728,3.28980666825512,3.51388813893739,0.107282887730936,0.261661852197406
"ENST00000268603.9",-0.638367198001226,6.40008318879795,34.8776921744512,0.000852003739729838,0.00822513434620126
"ENST00000566827.5",-0.656266848968154,6.32353997393616,126.587588937641,1.97732494581391e-05,0.000582519143864727
"ENST00000619158.1",-0.604827654393217,2.28298596562934,10.9810052097039,0.0148602209216891,0.0649696261671527
"ENST00000567934.5",-1.61034063640945,3.18642779235665,24.0189675220059,0.00231140992993564,0.0169990317835139
"ENST00000564317.5",1.22548944451383,1.41529988252204,2.27550157045918,0.180002046828421,0.36766551751212
"ENST00000562325.5",-0.684651174952656,0.948128979344006,0.968023413956865,0.361728790752475,0.568091930998993
"ENST00000358531.9",-1.10821040006988,3.64274571423599,17.4566713342954,0.00513938417061283,0.0301083086744097
"ENST00000407936.5",0.107978404199466,3.53052201456286,0.906616049188107,0.37582743827208,0.581716422241502
"ENST00000492213.5",-1.84311405449819,-0.936940484810295,2.81378669058525,0.124805134223732,0.289198566216759
"ENST00000483713.5",0.243629447718625,1.48981322696581,0.492331004685761,0.507923896793147,0.692863877010983
"ENST00000442738.7",-0.30364285756404,1.02576669758891,0.561948472045628,0.480682256074659,0.671893297749636
"ENST00000606538.5",-0.0794093284918017,-0.38689138636886,0.0139959523918614,0.909201575324166,0.954307920867246
"ENST00000470701.1",0.255009763372565,3.60176853092283,5.7277102785656,0.0515048569299312,0.157583834035257
"ENST00000320027.10",0.752712226830092,3.65211044507538,45.8927682587944,0.000396490639261106,0.00472277471685427
"ENST00000435381.5",0.706126510493592,0.20522069342773,4.15099508335604,0.0847546272111299,0.222638128946244
"ENST00000630972.2",1.0683602798655,5.62179413335875,138.470262950321,1.50444276295001e-05,0.000490635754536614
"ENST00000380405.7",0.669561567591791,6.34263461691868,44.9160535794547,0.000420903151219962,0.00493834551223126
"ENST00000602786.5",0.81175319073547,6.48873591606101,55.4619293928154,0.000230274178149173,0.00318039862430415
"ENST00000626866.2",1.52264547416754,0.949966806215426,14.3662462385056,0.00813631911326377,0.0421610470128299
"ENST00000342287.9",0.238484629571718,3.19270353174567,1.16298677552274,0.320093522127004,0.527414977937573
"ENST00000373489.10",-1.03636430173974,2.30126429228411,15.6034320975125,0.00674688803943467,0.0367152780180189
"ENST00000373487.8",-2.62470706699825,-0.667570866544487,6.69492957191193,0.0272957443954475,0.100470758465607
"ENST00000373482.6",0.921880312367032,-0.330998235162494,0.81177232619187,0.397264161597779,0.601510829938554
"ENST00000255499.3",-0.231023919885246,4.03424241503966,5.08160242174237,0.0626307225426241,0.181200050907472
"ENST00000374085.5",0.267465226439256,-0.648726284972902,0.220943740202481,0.651481099603104,0.797536705014372
"ENST00000498084.5",0.835277498458145,0.210841431958005,1.17329809179092,0.317278734906448,0.524427076812062
"ENST00000397425.5",-0.530094672932223,3.88167427033274,25.759667940002,0.00192289825955477,0.0148681419360467
"ENST00000421540.1",0.202376529824513,0.630603335341052,0.178374222176581,0.686969842459747,0.820845427799785
"ENST00000672804.1",-1.15272471031103,3.78129337512718,49.2816498158708,0.000323708596304715,0.00405965690933923
"ENST00000672996.1",-1.15711231810224,6.29842433412038,168.069794244236,8.30738597325637e-06,0.000334656089786004
"ENST00000673083.1",1.61600822363313,0.318756001925974,1.3663373385986,0.281294420853925,0.487390130780881
"ENST00000672405.1",-0.795468324186457,3.89838263711447,11.7369074838522,0.0128420825811695,0.0584810704877934
"ENST00000672417.1",-0.69299932114364,1.09078364133747,0.360203309179344,0.569486932705372,0.738705053543343
"ENST00000672754.1",-1.31093918814561,4.97492683888805,61.35398285147,0.000171857328267183,0.0025525716084369
"ENST00000672078.1",-1.4511713587079,0.998154051038045,2.93109925724173,0.135420998485532,0.306245190336566
"ENST00000673204.1",-0.890519873134545,7.0249780862293,280.491558953592,1.70086602673109e-06,0.000124982851765704
"ENST00000321037.5",0.746163857417976,-0.00730151479596337,4.58645989136121,0.0718215700978658,0.19886677940496
"ENST00000319331.4",-1.21141527217565,0.594000078812565,9.29646636173355,0.0211389329496096,0.0838138827219136
"ENST00000368494.4",-0.140408236294592,6.58428378229111,8.4791669572361,0.0252041701422516,0.0948865383721404
"ENST00000620676.6",-0.126607902136698,3.25779220950156,0.00879200832886217,0.928183870351641,0.963980700516389
"ENST00000613099.4",0.356715491068788,5.3377283419187,1.44144958702421,0.272747264717388,0.477825642159464
"ENST00000011700.10",0.388274205930913,3.98987812510798,1.64664335378893,0.244240791779249,0.44596310780842
"ENST00000460333.5",1.70407516209866,-0.203529518686635,3.01883935822114,0.121477705696988,0.283810341022688
"ENST00000646411.1",2.58459793573948,0.993827767726535,9.25255584810855,0.0189591103992087,0.0774759790976201
"ENST00000370010.6",0.0430446361850251,5.47579181691115,0.556384106060472,0.482397757614378,0.673269584247706
"ENST00000447266.7",0.147483635999956,2.8404375192209,0.554916606486848,0.482968522413428,0.673471566894254
"ENST00000493959.6",0.114383388674879,1.0212136563922,0.119443365668744,0.740957800471333,0.855565864113224
"ENST00000483859.6",0.418145543482133,1.91297501829076,2.85647607594884,0.13935794659578,0.312102279199205
"ENST00000424947.6",0.0304626519468087,1.34431250422215,0.00723660376969905,0.934846561834278,0.967533260408453
"ENST00000503501.1",0.151293780478647,2.57878351448004,0.288626441269059,0.609406063404615,0.76708238622308
"ENST00000521545.7",0.0580390236144869,6.81657750507489,1.84506390613489,0.22060953944039,0.417259954903315
"ENST00000619747.1",-1.19301614938763,0.421499183871842,2.30631365193543,0.176720911647826,0.363267359089879
"ENST00000548547.5",-0.104614751253606,2.77121988180832,0.350520490984912,0.574283831016245,0.742376815059307
"ENST00000301464.4",0.0659226517564881,5.78189686426945,0.957310452207753,0.3636386245427,0.569841387429093
"ENST00000650247.1",0.241591932369547,-0.244236728793209,0.33600453868375,0.581200814625711,0.747020848966272
"ENST00000549628.1",0.139089136361124,3.45942234268109,0.464876588839607,0.519429965062146,0.701878225561224
"ENST00000670357.1",1.20661571476632,0.94369962352699,15.2891034081435,0.00717101206074794,0.0383879050421344
"ENST00000265081.7",-1.31967529390362,2.99410716975175,19.8796337262803,0.00373773610670603,0.0239294671442417
"ENST00000667069.1",-0.0877099931316473,1.75113601977144,0.0848625923636533,0.780124913453143,0.879841911308957
"ENST00000658259.1",-0.74203350141372,2.51159601570109,16.6503814762374,0.00577054010088118,0.0327264392980794
"ENST00000295092.3",2.23742869806372,0.569930852632829,40.9374028867449,0.00033836696530409,0.00420493218691967
"ENST00000331243.4",2.81321070073596,1.6262802811554,64.7480113294654,0.00012600953519753,0.0020538954411508
"ENST00000370151.9",0.242241368482425,3.43966964890823,1.62849708037223,0.246588219276987,0.4484283026757
"ENST00000626968.2",0.711497168992464,0.65388113488461,1.6855905291265,0.239881613264389,0.441042919864979
"ENST00000330287.10",0.717721465029477,0.695177252380046,3.08275630171093,0.127560280600014,0.2937363990807
"ENST00000281419.8",0.138014840893936,4.95638286573575,0.525970429815429,0.494142629004339,0.681906717534152
"ENST00000315273.4",-0.347225433750108,5.5206576048394,4.77996074963616,0.0689370377049651,0.193655389145451
"ENST00000404072.7",-1.50890279355823,-0.190955799288742,1.49272755398834,0.260862773442784,0.464417802199187
"ENST00000424694.5",-0.299575209740514,-0.506435044662247,0.120895032345279,0.737942865987437,0.853303946814339
"ENST00000484021.5",0.538342491717215,0.152489890233632,2.0113418807678,0.202873618205614,0.396170925238197
"ENST00000356976.8",0.410729253079964,2.82658268508657,3.84425804618576,0.0949598040504133,0.240432325664075
"ENST00000253799.8",1.79880920883022,0.44770880746243,7.37081557491021,0.0305774914971931,0.109007873347608
"ENST00000566011.5",-2.04751573874095,1.80947637306713,76.0527007644392,9.75639459762649e-05,0.00171327629781994
"ENST00000261921.8",-0.665048336909652,7.10654500774602,74.4351234381551,9.74086675913781e-05,0.00171327629781994
"ENST00000566530.1",-0.853478641571567,3.0994406163742,25.8714111358218,0.00190321203553006,0.0147479734867019
"ENST00000562548.1",-3.1893376589742,-0.581256089773034,18.4444045984836,0.00177723853169132,0.0140693572825374
"ENST00000422163.5",-0.00818555109966008,1.00693035359183,0.000295880950450182,0.986811553075933,0.993462309426951
"ENST00000313601.11",-0.215592368811013,8.95862321835444,87.5630795124253,6.01067467269677e-05,0.00122733565312121
"ENST00000440628.5",-0.632302711479477,0.96402207603903,0.745304542176987,0.419820876717334,0.620831859400752
"ENST00000451956.1",1.81546621366712,-0.25738671483801,1.61389004804801,0.238306793869224,0.439163263187523
"ENST00000492383.1",-0.691155838911044,4.21007693027964,64.7668404971362,0.000146773601819038,0.00228283721571372
"ENST00000261560.10",0.279468630832941,2.30184146932225,2.56053044548563,0.157999618593516,0.337339681618867
"ENST00000285243.7",-0.23454526313198,5.73760437839407,28.0711246364905,0.00153197677423604,0.0126402991896836
"ENST00000559000.6",0.116498324264582,1.48610309255336,0.205790343665775,0.665270804672485,0.806983257464943
"ENST00000548075.5",0.157485150922688,0.943207600303583,0.109406251546996,0.751624711622514,0.862270563712297
"ENST00000328827.9",0.401098356140587,5.70246020564872,34.4314424549732,0.00088268800923279,0.00846080405749105
"ENST00000547699.1",0.726721727324029,0.881124215382695,2.38837167881485,0.171164639326698,0.356030226566213
"ENST00000551712.1",0.139646062137138,0.939118141400669,0.201150589247299,0.668923523923838,0.80928980050982
"ENST00000548426.1",0.625268150365231,1.34432209251734,6.04744661204876,0.0473499029554057,0.148358807641087
"ENST00000262144.11",0.158137569736871,3.91470366646075,2.47051177300285,0.164324954264994,0.346326453016047
"ENST00000570070.1",0.674805670081559,0.0874572052628595,3.05336691580075,0.127511269013942,0.293640790572845
"ENST00000616369.4",-0.119355996578888,2.7965009173093,0.31721115956841,0.592608337266165,0.755358002607624
"ENST00000569549.5",1.77828798515782,-0.333288689476599,2.00672773962063,0.192829630029402,0.384595133024476
"ENST00000536050.5",0.422362057565771,0.0471836012570081,0.717333104107629,0.427251474676379,0.626975411872629
"ENST00000463515.1",-0.20215676409,-0.531479749051418,0.213428739572334,0.657811993642617,0.801386000848613
"ENST00000370168.7",-0.119389578404355,-0.477695620129354,0.0161549578595441,0.902399568296583,0.950421514027804
"ENST00000370169.5",-0.911350466764788,1.38518698019512,1.47794535272623,0.267746244680606,0.472195367876737
"ENST00000339310.7",-0.224124117893334,2.00312315549818,0.448384904591586,0.526728254694462,0.707208226140716
"ENST00000299206.8",-0.786380317112263,1.20774584243439,0.521036565488912,0.496398126648926,0.68376860408622
"ENST00000370172.5",1.16778961548345,1.15184599835282,1.91811184013074,0.21328014561007,0.408711197282993
"ENST00000415897.5",0.071411941509417,-0.257911389757752,0.0226014196479553,0.884930790358389,0.940969572224
"ENST00000597458.1",1.59269387993854,0.192332198403934,11.5815457338332,0.0113330208878888,0.0534381285979734
"ENST00000300619.12",0.68014414249842,2.78588140652732,17.3235077013332,0.00524200746871048,0.0304758901500186
"ENST00000397082.2",1.29192012658337,0.196696486749981,5.31103670865201,0.0558728232901277,0.16706675998769
"ENST00000373511.6",0.476804288094769,0.0145209805469489,0.200623121929992,0.668902549646515,0.80928980050982
"ENST00000373498.5",-0.194014639818548,4.0743910475165,0.464916159179411,0.519409092203113,0.701878225561224
"ENST00000350766.7",2.25202197583089,4.19992183584612,32.1614371278277,0.00106466737851511,0.00973154079819743
"ENST00000373503.7",-0.673432929913598,1.82949501497546,1.88774910053399,0.216124362951104,0.412068355352099
"ENST00000496658.5",-0.0370613855397066,2.17559939663967,0.019372178505991,0.893619676239005,0.945915663107858
"ENST00000420643.5",-0.602004572296915,3.01878744449786,5.34734867535344,0.0577129318572452,0.170961166479897
"ENST00000473837.5",-0.690890443508502,-0.245954974754455,3.27410897043812,0.114772973052556,0.273371418771624
"ENST00000394060.7",-0.0224983790741783,4.07921868289381,0.0273360335131305,0.873816308396106,0.935228261350628
"ENST00000427078.5",-0.937297689774542,0.681093758460744,1.59641917724353,0.251467353907805,0.453999748209444
"ENST00000265960.8",-0.33430640694145,5.38878116197769,10.4993874641389,0.0163096088488108,0.0696208216624438
"ENST00000228705.7",1.05841105431618,1.07629855985981,9.08366292303546,0.0223215772540167,0.0871369543002105
"ENST00000322128.5",0.108966325157918,5.1312030988452,3.87720341967951,0.0938062068822588,0.238433705998793
"ENST00000625979.2",0.963104328996283,0.428425178822262,1.09229157333778,0.333903422981616,0.540999680065064
"ENST00000629431.2",1.13441361482788,3.79063799010625,72.5385880450007,0.000105303778129816,0.00181503354431333
"ENST00000328434.8",-0.0756622474015746,3.94810895493383,0.595542355802902,0.468011560375003,0.660989485326889
"ENST00000546796.5",2.25647171298397,-0.0204373850531773,7.63685136932679,0.0236455108892931,0.090606500713895
"ENST00000552699.5",-0.427596514508232,0.637834445075514,0.545702253844829,0.486999103411959,0.676368228425945
"ENST00000267115.10",0.410023359030494,8.38500617425969,19.9697913975433,0.00368827507763495,0.0237082854593274
"ENST00000549385.5",0.714458704477004,2.76418153907168,2.37280598087438,0.171710061137268,0.356806164758862
"ENST00000550445.5",-0.0911720545045202,0.416215571602902,0.0526229110241552,0.825917525172801,0.907215119445825
"ENST00000552370.5",0.327753797241417,4.96839626257064,5.49285046439529,0.055211027329365,0.165686444291317
"ENST00000395006.8",0.102787810853925,7.68643747398518,0.243441915891223,0.63832252043357,0.788658751351427
"ENST00000547798.1",0.963367511832228,5.18790768586135,1.58619602990712,0.252162958520432,0.45475760383983
"ENST00000547013.1",-0.104286936063698,2.05082060224269,0.0579539036759645,0.817355500666493,0.902318278972984
"ENST00000360900.11",0.0686270444267531,2.37347435317982,0.0832692441587873,0.782110577512531,0.881099138192312
"ENST00000546093.5",-0.85688197665645,0.70424559068369,3.519145323605,0.107864529301915,0.262505147741809
"ENST00000543303.6",-0.150650931460422,-0.204297048200797,0.0418811923246514,0.843992346610455,0.918394707722914
"ENST00000336148.10",-1.88905977139157,1.63423231292117,59.6198303370416,0.000198141704101454,0.00283022579450784
"ENST00000495007.5",0.632283312563994,0.794150809712377,4.2570279688662,0.0827743435534914,0.219018620537155
"ENST00000427803.6",-0.479678957442696,1.38558652769779,2.2829728801994,0.17921861876262,0.366688186335896
"ENST00000480786.1",-0.252150705862311,-0.54168633267504,0.196104008449695,0.670878740138618,0.81042894620018
"ENST00000348499.9",0.584197306504123,1.55822543348837,2.67135359359669,0.150868107071834,0.32783063765199
"ENST00000291577.11",0.125972218690378,5.07501720249947,2.73224951353117,0.146669168500203,0.322131257061248
"ENST00000374078.5",-0.697287699153,2.27181676546862,15.649844952928,0.00669435685286725,0.0364898377568877
"ENST00000374077.8",-0.328029068487088,3.95594998300458,11.532625019199,0.0133421073048846,0.0601306636194829
"ENST00000336695.4",-0.315632846683895,-0.0559809506943545,0.381442459988884,0.557998020947264,0.730950189278428
"ENST00000559963.5",0.393751530300932,-0.229492850305976,0.763196589326206,0.41248286767037,0.614560145436692
"ENST00000559040.1",0.0773472895999265,0.0490612561525848,0.0534828165400921,0.824366111080021,0.906159449541092
"ENST00000560031.6",0.464148408837564,-0.0761361078314189,0.260593447439391,0.626245451791215,0.78020403137515
"ENST00000396509.6",-2.06308992616126,1.1011846200632,6.91155635446335,0.0367856587867041,0.124135912002983
"ENST00000560119.5",0.750335165777212,0.040794739236709,2.60598904618003,0.153551831583136,0.331530118056285
"ENST00000544523.5",1.40194513985531,-0.670453289328641,1.54286403160358,0.247620236772758,0.449625655822735
"ENST00000559454.5",0.715946477687315,2.76444204385219,5.59346827139034,0.0536108524835495,0.162154888051418
"ENST00000380649.8",-0.190752823686077,6.10036319447793,3.73216236090345,0.0988866170140499,0.247358131289118
"ENST00000492433.2",-1.11370510076668,1.54785125966677,1.87254872901243,0.218015365670164,0.41430737651305
"ENST00000644428.1",-0.139424166527503,1.89022900919469,0.114421220033935,0.7460960883606,0.858714919832198
"ENST00000645274.1",-1.06694050609514,0.42900156682974,1.01842810793813,0.34998020794853,0.557010224771028
"ENST00000643233.1",0.319843742222449,5.94104820284169,14.282845018398,0.00825934751526419,0.0426104923690521
"ENST00000646031.1",0.870913845709274,-0.364251025096564,0.895735461369297,0.374317493496958,0.580328520097972
"ENST00000471743.2",-0.452792276234141,-0.216276229406072,0.700496652727534,0.431653343701486,0.630512867357345
"ENST00000626271.3",0.367885238791274,2.00213665916796,1.73983691513734,0.232820695542411,0.432924534916866
"ENST00000625425.2",0.121046481197823,1.14233545358842,0.15676036904129,0.705270006898193,0.832764505346725
"ENST00000369244.7",-0.150409977412941,3.30959428862152,1.1606182566758,0.320545324421435,0.52796398176925
"ENST00000229971.2",-0.430945906988353,2.92273107791245,8.11317291272613,0.027482853849281,0.100953409474665
"ENST00000639702.1",0.921905247959914,-0.350081691038288,1.45779281534217,0.265683998297966,0.470020566736971
"ENST00000463004.5",0.902786169424186,4.69600263664054,53.213469414323,0.000259555283015942,0.00347066502498397
"ENST00000361162.10",0.250892172138061,5.34388814305026,2.22610459658815,0.183593271282933,0.37267868475026
"ENST00000403542.6",0.169548046612105,3.17201650206416,0.126207817238053,0.733899662832429,0.85119357976349
"ENST00000528062.7",0.102042708526694,2.56129501828956,0.146620573631621,0.714282475138567,0.838624861592124
"ENST00000495293.5",0.854283451527499,0.416936061758706,4.14020845960768,0.0854497979673417,0.223919014936024
"ENST00000444878.5",0.0249503816260808,4.8201489397178,0.0350157145579668,0.857396621975677,0.926234322542905
"ENST00000429968.5",0.397982119983524,1.7286383721111,0.13505257196948,0.725232573572583,0.845896197601993
"ENST00000496183.5",0.0291493278446928,-0.074928917620132,0.00185793959347537,0.966918829390937,0.983466806158075
"ENST00000482563.1",-0.0691948539309319,0.90922231256394,0.0446160830156456,0.839434829742193,0.915332092475907
"ENST00000465158.5",1.31163830898103,1.40954941278503,8.8359322553728,0.0235615733662912,0.0903921293481931
"ENST00000448303.5",-1.17181199418457,0.14632200395158,2.65521663737228,0.150410830728229,0.327242801516929
"ENST00000471635.5",-0.127408698663387,0.0618262869403557,0.0717480047021352,0.797326322929,0.890778635148617
"ENST00000490484.7",0.746921475563228,1.87486191923547,8.04484210173805,0.0280553671554126,0.10245767606498
"ENST00000374038.7",0.25976845384031,2.45089682942059,0.349311301953549,0.574936489953114,0.742830026812554
"ENST00000434927.5",0.280909210709155,2.49730298228616,1.02346938077141,0.348700442298703,0.555736073562439
"ENST00000477334.1",0.715666140543764,1.46538787808213,1.1551830190833,0.321917491149922,0.529172654800438
"ENST00000461849.1",0.629058088500384,0.844712186297308,2.85746996155433,0.13989466409884,0.312785577678092
"ENST00000427699.5",-0.591110013322566,1.94824763739542,6.23053738313575,0.0447002659939345,0.142606438791228
"ENST00000285238.13",-0.988069764923776,1.3119544667823,9.83350763652566,0.0189950124251907,0.0775870786469937
"ENST00000502426.5",-0.590658910674985,1.85982649132284,0.763705936863891,0.414097576397729,0.616092994286467
"ENST00000505699.5",-1.13680196038106,1.50675543416672,1.03994956031672,0.345385278144757,0.552719549518326
"ENST00000520539.6",0.14712484401895,6.02010954246601,4.35799388906229,0.0792858779835539,0.212854222616645
"ENST00000220959.8",0.641781621565807,5.80728244021058,14.2964153916446,0.00824129701799196,0.0425435573998486
"ENST00000518205.5",0.412256377825877,1.36163709530676,0.752785695513952,0.417443299512459,0.619051571925828
"ENST00000521922.5",-0.200854646926358,5.43531793001688,1.72161903120617,0.234897019040167,0.435240006058692
"ENST00000521767.1",0.32435742135324,-0.139005359330441,0.340043432345465,0.579198157083221,0.74569564032979
"ENST00000521566.1",0.428325842882079,0.680884514673904,0.508172477444429,0.501705395297763,0.687910093726799
"ENST00000343307.5",-0.617624691650566,3.22326754095147,21.9434659836961,0.0029114232498833,0.0199699276826632
"ENST00000435041.3",-0.746926354352452,6.24411031660264,157.559181175974,1.01299431709764e-05,0.00037941584153162
"ENST00000464015.5",-0.792917404010042,-0.557476093230942,0.462708434901501,0.516962386184961,0.700006287240029
"ENST00000292778.11",-0.860305096503274,1.19186697179004,4.27769652489539,0.0820908159323241,0.217885204373143
"ENST00000468686.5",-0.383094847597153,1.25222328502877,1.33444725599777,0.290023978086357,0.49682999270872
"ENST00000415762.6",-0.0612926751020196,2.30971010214388,0.0996083640853084,0.762424820963388,0.869178008229271
"ENST00000473985.1",-0.0931055866134264,0.325888647418321,0.0119226441279717,0.916482931669916,0.95793812686296
"ENST00000392644.9",0.0492735385567368,-0.696759956903714,0.0022681804984801,0.963268941959467,0.98181174828826
"ENST00000237512.4",-0.44908119281034,-0.0867310412458247,0.762258366204155,0.413741092555981,0.615835479473459
"ENST00000358130.7",0.384124072271404,0.890837697603151,1.43886227901559,0.273815132242848,0.479094957776364
"ENST00000400590.8",-0.127063197844015,4.23888895456532,0.818748582764953,0.39856039026385,0.60269447335683
"ENST00000382466.7",0.348795700865858,5.62332827272477,14.4839469341021,0.00799673347754157,0.0416354948812268
"ENST00000542645.5",-0.643246655900306,3.04604954708775,0.997126382473541,0.354523884820672,0.561248423937057
"ENST00000626464.2",-0.0932200544480139,2.99728271394018,0.0309974805282008,0.865727353793102,0.930845106926235
"ENST00000320220.13",-0.733872081147548,0.203075470443103,0.998401563958815,0.354408802108858,0.561109454299107
"ENST00000494731.5",0.046438562337997,2.22291389235097,0.028863982431275,0.870383173345424,0.933231892207235
"ENST00000479665.6",0.664342911540845,2.0067619226819,8.36931894214447,0.0259525471307156,0.0968845758953937
"ENST00000295748.7",-0.0131889249652509,4.22808246103407,0.0106916485024104,0.920832671394692,0.960195465401866
"ENST00000476174.2",0.277650672248476,1.09084037942893,0.478522809061149,0.513888091169537,0.697883168293391
"ENST00000492044.6",-0.208501063241852,1.2213061644619,0.356613002824042,0.571259939667079,0.740108549623435
"ENST00000463512.5",-0.0182703030746777,1.28252092331121,0.00136179085219377,0.971705556479427,0.986104804421056
"ENST00000334100.10",0.00647646549968231,1.41236844543863,0.000320455859990302,0.986270801516351,0.99335119438021
"ENST00000420543.6",0.132029449592154,3.33928073163228,0.472171314371023,0.516283898893591,0.699685186802678
"ENST00000248958.5",0.243476758013981,4.41612015880591,8.22389592575678,0.0267564354732941,0.0989894448408385
"ENST00000704373.1",-0.486655267591328,0.220834195190207,0.184901559039209,0.68151184025481,0.817329473209112
"ENST00000343600.9",-0.397736292905193,6.13507836445281,86.8678139293305,6.15608688710707e-05,0.0012477414954166
"ENST00000679496.1",0.753632862663407,1.77297171812261,3.13747046571865,0.124401579311857,0.288557578730443
"ENST00000469707.5",-0.85909145318015,2.68799152114743,7.62106970916431,0.0309803385557767,0.110025434057112
"ENST00000345429.10",0.186525938161968,2.50663050658303,0.145061225656365,0.715724470027566,0.839585713200176
"ENST00000449284.1",-0.176555643196806,1.24897522096219,0.304321988027407,0.600215400796288,0.760550662445409
"ENST00000359788.9",0.0911853124303474,1.63428649367034,0.116445930429435,0.743977333404148,0.857275426966742
"ENST00000600299.1",0.638802307687363,-0.67826575218074,1.06037315027838,0.333978122642034,0.541040183102391
"ENST00000303115.8",-0.456920887584219,6.56070475966534,133.252763618097,1.69108573915599e-05,0.0005301196520619
"ENST00000514217.5",-1.01351014745954,0.0570931744430463,2.42150724997972,0.166774821645777,0.3499158376103
"ENST00000506850.5",-0.772536621155032,2.32391366493516,9.4907805891561,0.020153766769974,0.080975248126963
"ENST00000505093.1",-0.16534080977597,2.17512730632925,0.199020722588479,0.670338943853805,0.810115392792392
"ENST00000504968.6",-0.445130871756993,2.70516612885057,2.29435682089497,0.177939100990043,0.364912058484786
"ENST00000399100.6",-0.121436446858069,4.65381779505215,1.30691613357229,0.294196258010954,0.501030081315226
"ENST00000265175.5",-0.122969645895462,4.51314725212169,0.600518150352685,0.466236527723727,0.65941359961847
"ENST00000679479.1",-0.348294840394173,-0.701235896928855,0.0818546576388676,0.782612137759461,0.881342460278952
"ENST00000679534.1",-1.51265405585999,1.38062225027394,5.62211920709322,0.0536176759481841,0.162164507892205
"ENST00000679795.1",1.90779837645389,1.0649605461358,7.76752626353297,0.0295448145488047,0.106447420058721
"ENST00000335025.12",2.23429438953262,1.53148691428663,17.5864361764903,0.00504727207802955,0.0297188186880168
"ENST00000398831.8",-0.91694546817651,3.95954873737943,35.1988039675142,0.000831394970268934,0.00808933676645931
"ENST00000626352.2",-0.581018952721136,0.894007901769823,0.3229011273517,0.589695134846664,0.753435397031125
"ENST00000680094.1",0.903434407669067,1.66254844177462,1.13123283375329,0.326561366177856,0.53386289081645
"ENST00000446951.1",-0.12538840836113,1.55402705293159,0.152428902885384,0.709047184430998,0.835230526549035
"ENST00000680113.1",0.119854443836086,-0.442719561697756,0.0134406486127492,0.910897892969384,0.955119986988886
"ENST00000680573.1",0.897665993794109,-0.0234384990031379,0.805116010044848,0.40094479310145,0.604724276095197
"ENST00000369183.9",0.426063587827207,2.66836692005879,3.07172316317182,0.127499628114465,0.293640790572845
"ENST00000467890.1",0.119296842672554,1.20752540132062,0.0938551294103292,0.769225600426128,0.873072057242989
"ENST00000469758.5",-1.41160862168118,0.468412121767141,3.37490835099028,0.112687026570748,0.270206503853262
"ENST00000369172.8",-0.125438344090234,3.43864639479041,1.29719432995346,0.29585195215413,0.50284665132451
"ENST00000487269.1",0.603212985839545,1.88348850720872,2.75090827602493,0.145700983111009,0.320869418799954
"ENST00000389363.5",0.858976430390421,-0.414102182806297,1.20841189696413,0.306208064643057,0.51373985336654
"ENST00000370661.5",-0.593096470100516,0.816649939885321,3.30265439611549,0.117199070269592,0.277397208649347
"ENST00000316077.14",-0.682490178304909,4.13770380161795,25.7432371384163,0.00192587101579368,0.0148749856172616
"ENST00000370660.3",-1.25841564955315,2.61627374203962,16.870881913768,0.00559546394391069,0.031936976791799
"ENST00000262903.9",1.02664105834063,3.84500911453862,35.4458457154886,0.000815788418871318,0.00797408995995561
"ENST00000369127.8",0.580834397309924,-0.037893440182027,1.75955527677477,0.228876437815907,0.427842176665572
"ENST00000416605.6",0.0946475030947184,0.452819721214515,0.0126856819363422,0.913866935316976,0.956775057687672
"ENST00000369125.6",1.22987874160266,0.971878963871355,3.80623362723338,0.0966643561732329,0.243281345095001
"ENST00000517424.1",2.10581418142143,1.2897679553199,10.8095726532343,0.0151898213595632,0.0659971779633134
"ENST00000263681.7",-0.616722248757883,3.18006294414683,10.6980982100612,0.0156843470701567,0.0675934771498649
"ENST00000259467.9",0.853680146710097,4.95761986944862,90.0162184137056,5.53639021181985e-05,0.00116317478516706
"ENST00000394285.3",0.639650527569323,0.163887008132232,2.36060798690222,0.172082449717621,0.35721526785316
"ENST00000345317.7",0.576736610519952,5.44892078356251,89.0459332789617,5.71786345969985e-05,0.00118659661559477
"ENST00000375708.4",-0.284050798977769,3.32447161939991,3.64118286843945,0.102281897540877,0.253337212727275
"ENST00000593795.5",-0.856663718704683,-0.19504942284337,4.03088338397605,0.0860496632323083,0.224910844705235
"ENST00000452918.7",0.128221632979888,5.57215918798395,3.15143582091497,0.123455283272531,0.287075614041343
"ENST00000594773.5",-0.0638351235576704,3.00354662561021,0.0838196543560692,0.781408128008493,0.880642093528028
"ENST00000337018.10",0.125543484977296,4.48376518683992,0.454667970351725,0.523892260647436,0.705142075429356
"ENST00000600239.5",-1.49725623954247,0.534898343538118,2.55674168748349,0.157824978002742,0.33711233545173
"ENST00000600377.1",0.28566191206599,2.50155930073654,1.14264401207745,0.324054963616456,0.531130846143927
"ENST00000247655.4",-0.126751593033148,6.18505787709344,9.27674699437974,0.0210683063487901,0.0836008725985063
